nonstereo_aromatic_smiles,pPot,chembl_cid,chembl_tid
O=C(C=Cc1ccc(CCNC(=O)c2cc(C(F)(F)F)ccc2Cl)cc1)NO,7.759700417997287,CHEMBL4067480,CHEMBL1865
O=C(C=Cc1ccc(CCNC(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)cc1)NO,8.085656842880558,CHEMBL4096060,CHEMBL1865
O=C(C=Cc1ccc(CCNC(=O)c2ccc3[nH]cnc3c2)cc1)NO,8.329754146925875,CHEMBL4076931,CHEMBL1865
O=C(C=Cc1ccc(CCNC(=O)c2ccc3c(c2)OCCO3)cc1)NO,7.925549281045409,CHEMBL4075984,CHEMBL1865
O=C(C=Cc1ccc(CCNC(=O)c2ccc3c(c2)OCO3)cc1)NO,8.148741651280925,CHEMBL4078380,CHEMBL1865
O=C(C=Cc1ccc(CCNC(=O)c2ccc3ncccc3c2)cc1)NO,8.277366077466187,CHEMBL4069152,CHEMBL1865
O=C(C=Cc1ccc(CCNC(=O)c2cncc(F)c2)cc1)NO,7.444421927227045,CHEMBL4069669,CHEMBL1865
O=C(C=Cc1ccc(CN(CCCOc2ccccc2)Cc2ccccc2)o1)NO,6.102372908709558,CHEMBL2413295,CHEMBL1865
O=C(C=Cc1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO,8.226945306635738,CHEMBL356066,CHEMBL1865
O=C(C=Cc1ccc(CN(CCO)Cc2ccccc2)o1)NO,6.366531544420413,CHEMBL2413292,CHEMBL1865
O=C(C=Cc1ccc(CN(CCOc2ccccc2)Cc2ccccc2)o1)NO,5.714442690992226,CHEMBL2413293,CHEMBL1865
O=C(C=Cc1ccc(CN2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)cc1)NO,7.99225222199926,CHEMBL4078014,CHEMBL1865
O=C(C=Cc1ccc(CNCc2ccc3cccc(Cl)c3n2)cc1)NO,7.437707135543525,CHEMBL4094579,CHEMBL1865
O=C(C=Cc1ccc(CNCc2ccc3ccccc3n2)cc1)NO,7.305394801066432,CHEMBL4079007,CHEMBL1865
O=C(C=Cc1ccc(CNc2nccc(-c3cccnc3)n2)cc1)NO,7.161150909262744,CHEMBL3752134,CHEMBL1865
O=C(C=Cc1ccc(Cc2nnc(Cc3cccc4ccccc34)o2)cc1)NO,7.522878745280337,CHEMBL3314861,CHEMBL1865
O=C(C=Cc1ccc(Cl)cc1F)NCCCCCC(=O)NO,8.602059991327963,CHEMBL484489,CHEMBL1865
O=C(C=Cc1ccc(Cn2cc(Nc3ncc(Cl)c(Nc4ccc(F)cc4)n3)cn2)cc1)NO,7.200659450546418,CHEMBL4540416,CHEMBL1865
O=C(C=Cc1ccc(NC(=O)C(Cc2ccccc2)c2ccccc2)cn1)NO,8.0,CHEMBL3426804,CHEMBL1865
O=C(C=Cc1ccc(NC(=O)Cc2cccc3ccccc23)cn1)NO,7.823908740944319,CHEMBL4550522,CHEMBL1865
O=C(C=Cc1ccc(O)cc1)C=C(O)C=Cc1ccc(O)cc1,5.076238039171299,CHEMBL131770,CHEMBL262
O=C(C=Cc1ccc(O)cc1)C=C(O)C=Cc1ccc(O)cc1,5.5951662833800615,CHEMBL131770,CHEMBL4822
O=C(C=Cc1ccc(O)cc1)C=C(O)C=Cc1ccc(OCc2ccccc2)cc1,5.696803942579511,CHEMBL3765061,CHEMBL262
O=C(C=Cc1ccc(O)cc1)C=C(O)C=Cc1ccc(OCc2ccccc2)cc1,5.570247719997592,CHEMBL3765061,CHEMBL4822
O=C(C=Cc1ccc(O)cc1)NCCC1CCN(Cc2ccccc2)CC1,5.798002452368159,CHEMBL3819320,CHEMBL220
O=C(C=Cc1ccc(O)cc1O)NCCC1CCN(Cc2ccccc2)CC1,6.00436480540245,CHEMBL3965783,CHEMBL220
O=C(C=Cc1ccc(OCC(Cc2c[nH]c3ccccc23)NC(=O)Cc2ccccc2)cc1)NO,6.842543231865774,CHEMBL3233696,CHEMBL1865
O=C(C=Cc1ccc(OCC(Cc2c[nH]c3ccccc23)NC(=O)c2ccc(Cl)cc2)cc1)NO,6.5111673656176,CHEMBL3233698,CHEMBL1865
O=C(C=Cc1ccc(OCC(Cc2c[nH]c3ccccc23)NC(=O)c2ccc(F)cc2)cc1)NO,6.992679047077255,CHEMBL3233703,CHEMBL1865
O=C(C=Cc1ccc(OCC(Cc2c[nH]c3ccccc23)NC(=O)c2ccccc2)cc1)NO,6.847100403606253,CHEMBL3233687,CHEMBL1865
O=C(C=Cc1ccc(OCC(Cc2c[nH]c3ccccc23)NCc2ccc(Cl)cc2)cc1)NO,6.532243948755967,CHEMBL3233708,CHEMBL1865
O=C(C=Cc1ccc(OCc2ccc(F)cc2)cc1)C=C(O)C=Cc1ccc(OCc2ccc(F)cc2)cc1,5.982966660701219,CHEMBL3764465,CHEMBL4822
O=C(C=Cc1ccc(OCc2cccc(F)c2)cc1)C=C(O)C=Cc1ccc(OCc2cccc(F)c2)cc1,5.96657624451305,CHEMBL3763264,CHEMBL4822
O=C(C=Cc1ccc(OCc2ccccc2)cc1)C=C(O)C=Cc1ccc(OCc2ccccc2)cc1,5.603800652904264,CHEMBL3763728,CHEMBL262
O=C(C=Cc1ccc(OCc2ccccc2)cc1)C=C(O)C=Cc1ccc(OCc2ccccc2)cc1,7.397940008672037,CHEMBL3763728,CHEMBL4822
O=C(C=Cc1ccc(OCc2ccccc2)cc1)CC(=O)C=Cc1ccc(OCc2ccccc2)cc1,5.254925208417943,CHEMBL3765319,CHEMBL262
O=C(C=Cc1ccc(OCc2ccccc2)cc1)CC(=O)C=Cc1ccc(OCc2ccccc2)cc1,5.218963061378869,CHEMBL3765319,CHEMBL4822
O=C(C=Cc1ccc(OCc2ccccc2)cc1)NCCNc1c2c(nc3ccccc13)CCCC2,7.217527375833714,CHEMBL4522757,CHEMBL220
O=C(C=Cc1ccc(S(=O)(=O)NCCc2cccc3[nH]ccc23)cc1)NO,8.079876673709276,CHEMBL4069853,CHEMBL1865
O=C(C=Cc1ccc([N+](=O)[O-])cc1)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,8.568636235841012,CHEMBL4533477,CHEMBL220
O=C(C=Cc1ccc2c(c1)C(=O)CC1(CCCN(Cc3ccccc3)CC1)O2)NO,6.821023052706831,CHEMBL3759808,CHEMBL1865
O=C(C=Cc1ccc2c(c1)C(=O)CC1(CCN(CCc3ccccc3)CC1)O2)NO,6.828000465471419,CHEMBL2390996,CHEMBL1865
O=C(C=Cc1ccc2c(c1)C(=O)CC1(CCN(Cc3ccc(F)cc3)CC1)O2)NO,6.7189725851718105,CHEMBL2390995,CHEMBL1865
O=C(C=Cc1ccc2c(c1)C(=O)CC1(CCN(Cc3ccccc3)C1)O2)NO,6.910094888560602,CHEMBL3758901,CHEMBL1865
O=C(C=Cc1ccc2c(c1)C(=O)CC1(CCN(Cc3ccccc3)CC1)O2)NO,6.987162775294828,CHEMBL1938433,CHEMBL1865
O=C(C=Cc1ccc2c(c1)C(=O)N(Cc1ccc(-c3ccccc3)cc1)C2)NO,6.1249387366083,CHEMBL247653,CHEMBL1865
O=C(C=Cc1ccc2c(c1)C(=O)N(Cc1ccc(-c3cccnc3)cc1)C2)NO,6.552841968657781,CHEMBL247654,CHEMBL1865
O=C(C=Cc1ccc2c(c1)C(=O)N(Cc1ccccc1)C2)NO,6.638272163982407,CHEMBL247217,CHEMBL1865
O=C(C=Cc1ccc2c(c1)C(=O)N(Cc1ccccc1)C2=O)NO,6.149353764816933,CHEMBL197774,CHEMBL1865
O=C(C=Cc1ccc2c(c1)C(=O)NC1(CCN(Cc3ccccc3)CC1)O2)NO,6.958607314841775,CHEMBL2390999,CHEMBL1865
O=C(C=Cc1ccc2c(ccn2Cc2ccccc2)c1)NO,7.393618634889395,CHEMBL2048755,CHEMBL1865
O=C(C=Cc1ccc2c(ccn2S(=O)(=O)c2ccc(F)cc2)c1)NO,7.22767829327708,CHEMBL2048751,CHEMBL1865
O=C(C=Cc1ccc2c(ccn2S(=O)(=O)c2ccc([N+](=O)[O-])cc2)c1)NO,7.73754891026957,CHEMBL2048752,CHEMBL1865
O=C(C=Cc1ccc2c(ccn2S(=O)(=O)c2ccccc2)c1)NO,9.0,CHEMBL2048746,CHEMBL1865
O=C(C=Cc1ccc2cc(Oc3ccc([N+](=O)[O-])cc3)ccc2n1)NO,7.289036881004725,CHEMBL4646266,CHEMBL1865
O=C(C=Cc1ccc2cccnc2c1)NCCCCCC(=O)NO,8.468521082957745,CHEMBL484073,CHEMBL1865
O=C(C=Cc1cccc(-c2nc3ccccc3[nH]2)c1)NO,7.0,CHEMBL1098042,CHEMBL1865
O=C(C=Cc1cccc(-c2nc3ccccc3n2-c2ccc(Cl)cc2)c1)NO,7.0,CHEMBL1099094,CHEMBL1865
O=C(C=Cc1cccc(-c2nc3ccccc3n2-c2ccccc2)c1)NO,7.301029995663981,CHEMBL1094085,CHEMBL1865
O=C(C=Cc1cccc(-c2nc3ccccc3n2C2CCCCC2)c1)NO,7.602059991327962,CHEMBL1097369,CHEMBL1865
O=C(C=Cc1cccc(-c2nc3ccccc3n2C2CCCNC2)c1)NO,7.367457636236519,CHEMBL1094152_CHEMBL1094794_CHEMBL1095124,CHEMBL1865
O=C(C=Cc1cccc(-c2nc3ccccc3n2CC2CCNCC2)c1)NO,6.698970004336019,CHEMBL1095076,CHEMBL1865
O=C(C=Cc1cccc(-c2nc3ccccc3n2CCCc2ccccc2)c1)NO,7.698970004336019,CHEMBL1097761,CHEMBL1865
O=C(C=Cc1cccc(-c2nc3ccccc3n2CCN2CCCC2)c1)NO,7.200659450546418,CHEMBL1099058,CHEMBL1865
O=C(C=Cc1cccc(-c2nc3ccccc3n2CCN2CCCCC2)c1)NO,7.397940008672037,CHEMBL1099057,CHEMBL1865
O=C(C=Cc1cccc(-c2nc3ccccc3n2CCN2CCOCC2)c1)NO,6.795880017344075,CHEMBL1095075,CHEMBL1865
O=C(C=Cc1cccc(-c2nc3ccccc3n2CCc2ccccc2)c1)NO,7.508638306165727,CHEMBL1099096,CHEMBL1865
O=C(C=Cc1cccc(-c2nc3ccccc3n2Cc2ccccc2)c1)NO,7.200659450546418,CHEMBL1097981,CHEMBL1865
O=C(C=Cc1cccc(C(=O)NO)c1)Nc1ccccc1,7.67778070526608,CHEMBL2381524,CHEMBL1865
O=C(C=Cc1cccc(O)c1)NCCC1CCN(Cc2ccccc2)CC1,5.950781977329818,CHEMBL3892044,CHEMBL220
O=C(C=Cc1cccc(OCC(Cc2c[nH]c3ccccc23)NC(=O)c2ccc(Cl)cc2)c1)NO,6.784098186795968,CHEMBL3233711,CHEMBL1865
O=C(C=Cc1cccc(S(=O)(=O)n2ccc3cc(C(=O)c4ccc(F)cc4)ccc32)c1)NO,5.847711655616943,CHEMBL4218789,CHEMBL1865
O=C(C=Cc1cccc(S(=O)(=O)n2ccc3cccnc32)c1)NO,8.2839966563652,CHEMBL3262727,CHEMBL1865
O=C(C=Cc1cccc(S(=O)(=O)n2ccc3ccncc32)c1)NO,6.552841968657781,CHEMBL3262725,CHEMBL1865
O=C(C=Cc1ccccc1)NCCC1CCN(Cc2ccccc2)CC1,6.346787486224656,CHEMBL3819548,CHEMBL220
O=C(C=Cc1ccccc1)NO,7.657577319177793,CHEMBL154574,CHEMBL1865
O=C(C=Cc1ccccc1)c1ccc(OCCCCCCN2CCCC2)cc1O,5.494850021680094,CHEMBL4476091,CHEMBL220
O=C(C=Cc1cccn(CCCc2ccc3ccccc3c2)c1=O)NO,8.60906489289662,CHEMBL4082995,CHEMBL1865
O=C(C=Cc1cccn(CCc2ccc3ccccc3c2)c1=O)NO,7.290306130272208,CHEMBL4577107,CHEMBL1865
O=C(C=Cc1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1)c1ccc(Cl)cc1,6.221848749616356,CHEMBL4443521,CHEMBL230
O=C(C=Cc1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1)c1ccccc1,5.72584215073632,CHEMBL4443726,CHEMBL230
O=C(C=Cc1cnc2[nH]cc(-c3ccc(F)cc3)c2c1)NCc1ccncc1,7.642065152999546,CHEMBL4443821,CHEMBL262
O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NC(CO)Cc1ccccc1,6.123782159408358,CHEMBL3901767,CHEMBL262
O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCCN1CCOCC1,7.338662984124287,CHEMBL3891139,CHEMBL262
O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1c[nH]c2ccccc12,6.448550002027124,CHEMBL3943352,CHEMBL262
O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1c[nH]c2ncccc12,6.892790030352131,CHEMBL4519014,CHEMBL262
O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1c[nH]cn1,7.309803919971486,CHEMBL3960209,CHEMBL262
O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1ccccc1,6.605548319173783,CHEMBL3961252,CHEMBL262
O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1ccccn1,7.721246399047171,CHEMBL3938724,CHEMBL262
O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1cccnc1,7.494850021680094,CHEMBL3919553,CHEMBL262
O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1ccncc1,7.359029033279588,CHEMBL3929715,CHEMBL262
O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCc1ccc2[nH]ccc2c1,6.335358024443874,CHEMBL4559431,CHEMBL262
O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCc1ccc2c(c1)CCO2,6.987162775294828,CHEMBL4569903,CHEMBL262
O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCc1ccccn1,6.777283528852417,CHEMBL4472601,CHEMBL262
O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCc1cccnc1,7.192464971931146,CHEMBL4583030,CHEMBL262
O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCc1ccco1,7.112945621949043,CHEMBL4522289,CHEMBL262
O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCc1ccncc1,8.44490555142168,CHEMBL4463440,CHEMBL262
O=C(C=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCc1nc2ccccc2[nH]1,7.20690839982342,CHEMBL4451197,CHEMBL262
O=C(C=Cc1cnc2[nH]cc(-c3cccnc3)c2c1)NCc1ccncc1,7.782516055786093,CHEMBL4527984,CHEMBL262
O=C(C=Cc1cnc2[nH]cc(-c3ccncc3)c2c1)NCc1ccncc1,8.560667306169737,CHEMBL4449746,CHEMBL262
O=C(CBr)C1=C(c2c[nH]c3ccccc23)C(=O)NC1=O,7.327902142064282,CHEMBL1801633,CHEMBL262
O=C(CBr)c1ccc(Br)cc1,6.301029995663981,CHEMBL142826,CHEMBL262
O=C(CBr)c1ccc(Cl)cc1,6.0,CHEMBL140061,CHEMBL262
O=C(CBr)c1ccc([N+](=O)[O-])cc1,5.698970004336019,CHEMBL106072,CHEMBL262
O=C(CBr)c1ccccc1,5.301029995663981,CHEMBL102953,CHEMBL262
O=C(CC(=O)Nc1ccc2c(c1)NC(=O)C2=Cc1ccc[nH]1)Nc1ccc(F)cc1,5.751658843330803,CHEMBL3322563,CHEMBL279
O=C(CC1(N2CCOCC2)CCCCC1)Nc1ccc2[nH]nc(-c3ccc(N4CCOCC4)cc3)c2c1,5.920818753952375,CHEMBL3422066,CHEMBL279
O=C(CC12CC3CC(CC(C3)C1)C2)NC1CCC(OCc2c(F)cccc2F)CC1,8.455931955649724,CHEMBL245225,CHEMBL2409
O=C(CC12CC3CC(CC(C3)C1)C2)NC1CCC(Oc2ccc(F)cc2)CC1,8.040958607678906,CHEMBL243302,CHEMBL2409
O=C(CC12CC3CC(CC(C3)C1)C2)NC1CCCC(OCCCN2CCOCC2)C1,8.2839966563652,CHEMBL561665,CHEMBL2409
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1ccc(F)c(OCCCN2CCOCC2)c1,8.18045606445813,CHEMBL551806,CHEMBL2409
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1ccc(OCCCN2CCOCC2)cc1,8.886056647693163,CHEMBL549576,CHEMBL2409
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc(OCCCN2CCOCC2)c1,8.602059991327963,CHEMBL456632,CHEMBL2409
O=C(CC1CC1)N1CCC2(CC1)CCN(C(=O)Nc1ccc(OC(F)(F)F)cc1)C2,9.221848749616356,CHEMBL2436589,CHEMBL2409
O=C(CC1CCCCC1)NCCc1ccccc1,5.3979400086720375,CHEMBL193019,CHEMBL2409
O=C(CC1CCCCC1)Nc1cccc(Cl)c1,5.6777807052660805,CHEMBL192470,CHEMBL2409
O=C(CC1CCCCC1)Nc1cccc(OCCCN2CCOCC2)c1,7.552841968657781,CHEMBL454959,CHEMBL2409
O=C(CC1CCCN1)NCCCN(c1ccc(=O)n(-c2ccccc2Cl)n1)c1ccccc1Cl,7.958607314841775,CHEMBL218661,CHEMBL260
O=C(CC1CCN(Cc2ccccc2)CC1)NCCc1c[nH]c2ccccc12,5.42021640338319,CHEMBL3822559,CHEMBL220
O=C(CC1CNC(=O)c2cc(-c3cn[nH]c3)cn21)NCc1cccc(F)c1,6.413412695328245,CHEMBL3298823,CHEMBL262
O=C(CC=Cc1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1c[nH]c2ccccc12,5.424812155072339,CHEMBL4442898,CHEMBL262
O=C(CCC(CCCC(=O)Nc1ccccc1)Cc1ccccc1)NO,7.064969040552442,CHEMBL4283418_CHEMBL4284448_CHEMBL4287851,CHEMBL1865
O=C(CCC(CCCC(=O)Nc1ccccc1)c1ccccc1)NO,6.958607314841775,CHEMBL4295105,CHEMBL1865
O=C(CCC(c1ccccc1)c1ccccc1)Nc1cccnc1,7.346787486224656,CHEMBL565028,CHEMBL2409
O=C(CCC1(c2ccccc2)CCCN(C(=O)Nc2ccc(Cl)cc2)C1)N1CCOCC1,8.096910013008056,CHEMBL1078232,CHEMBL2409
O=C(CCC1(c2ccccc2)CCCN(C(=O)Nc2ccc(Cl)cc2)C1)NC1=NNNN1,8.853871964321762,CHEMBL1079245,CHEMBL2409
O=C(CCC1C(=O)N(Cc2ccccc2)C(=O)N1Cc1ccc(Br)cc1)Nc1ccc(C(=O)NO)cc1,8.008773924307505,CHEMBL4537466,CHEMBL1865
O=C(CCC1C(=O)N(c2ccc(Cl)cc2)C(=O)N1Cc1ccc(Br)cc1)NCc1ccc(C(=O)NO)cc1,7.782516055786093,CHEMBL4459226,CHEMBL1865
O=C(CCC1C(=O)N(c2ccc(Cl)cc2)C(=O)N1Cc1ccc(Br)cc1)Nc1ccc(C(=O)NO)cc1,8.013228265733755,CHEMBL4444176,CHEMBL1865
O=C(CCC1C(=O)N(c2ccc(Cl)cc2)C(=O)N1Cc1ccccc1)NCc1ccc(C(=O)NO)cc1,7.896196279044043,CHEMBL4439468,CHEMBL1865
O=C(CCC1C(=O)N(c2ccc(Cl)cc2)C(=O)N1Cc1ccccc1)Nc1ccc(C(=O)NO)cc1,8.119186407719209,CHEMBL4450285,CHEMBL1865
O=C(CCC1C(=O)N(c2ccccc2)C(=O)N1Cc1ccc(Br)cc1)NCc1ccc(C(=O)NO)cc1,7.866461091629782,CHEMBL4587714,CHEMBL1865
O=C(CCC1CCN(Cc2ccc(Cl)cc2)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,6.819988880942283,CHEMBL1651135,CHEMBL220
O=C(CCC1CCN(Cc2ccc(F)cc2)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,8.33998877871067,CHEMBL1651248,CHEMBL220
O=C(CCC1CCN(Cc2ccc(O)cc2)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,9.309981219211304,CHEMBL1651249,CHEMBL220
O=C(CCC1CCN(Cc2ccc([N+](=O)[O-])cc2)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,7.36997914888659,CHEMBL1651250,CHEMBL220
O=C(CCC1CCN(Cc2cccc(Cl)c2)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,8.309981219211306,CHEMBL1651134,CHEMBL220
O=C(CCC1CCN(Cc2cccc(F)c2)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,8.890084136976206,CHEMBL1651132,CHEMBL220
O=C(CCC1CCN(Cc2cccc(O)c2)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,8.059981844992336,CHEMBL1651140,CHEMBL220
O=C(CCC1CCN(Cc2cccc([N+](=O)[O-])c2)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,8.540004743952608,CHEMBL1651243,CHEMBL220
O=C(CCC1CCN(Cc2ccccc2)CC1)c1cc2c3c(c1)CC(=O)N3CCC2,8.439973751087107,CHEMBL1651129,CHEMBL220
O=C(CCC1CCN(Cc2ccccc2)CC1)c1cc2c3c(c1)CCC(=O)N3CCC2,7.79997073344623,CHEMBL1651244,CHEMBL220
O=C(CCC1CCN(Cc2ccccc2)CC1)c1cc2c3c(c1)CCN3C(=O)CC2,8.010016541698601,CHEMBL1651130,CHEMBL220
O=C(CCC1CCN(Cc2ccccc2)CC1)c1cc2c3c(c1)CCN3C(=O)CCC2,7.280006173632396,CHEMBL1651245,CHEMBL220
O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCCN2,7.189969213594161,CHEMBL1083661,CHEMBL220
O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCN2,7.280006173632396,CHEMBL75110,CHEMBL220
O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCNCC2,7.599980364934842,CHEMBL1651127,CHEMBL220
O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CNCCC2,7.639974910810602,CHEMBL1651126,CHEMBL220
O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CNCCO2,7.400007822415902,CHEMBL1651128,CHEMBL220
O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NC(c1ccccc1)N2,7.4800408192479315,CHEMBL1651125,CHEMBL220
O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCC2,6.779996573843064,CHEMBL73593,CHEMBL220
O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2,6.710009933945681,CHEMBL75013,CHEMBL220
O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)OCCO2,7.51999305704285,CHEMBL1196495,CHEMBL220
O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,6.51999305704285,CHEMBL1082433,CHEMBL220
O=C(CCC1CCN(Cc2ccccc2Cl)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,8.289967300934247,CHEMBL1651133,CHEMBL220
O=C(CCC1CCN(Cc2ccccc2F)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,8.599980364934842,CHEMBL1651131,CHEMBL220
O=C(CCC1CCN(Cc2ccccc2[N+](=O)[O-])CC1)c1cc2c3c(ccn3C(=O)CC2)c1,7.0499760934766735,CHEMBL1651141,CHEMBL220
O=C(CCCC(=O)NCCc1ccccc1)NO,6.413637776692134,CHEMBL3086768,CHEMBL1865
O=C(CCCC(CCC(=O)Nc1ccccc1)Cc1ccccc1)NO,6.568636235841012,CHEMBL4102833,CHEMBL1865
O=C(CCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,6.596879478824182,CHEMBL4060617,CHEMBL220
O=C(CCCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1)NO,6.245070954455025,CHEMBL3339009,CHEMBL1865
O=C(CCCCC(=O)Nc1ccc2c(c1)C(=Cc1ccc[nH]1)C(=O)N2)NO,6.537602002101044,CHEMBL3621296,CHEMBL279
O=C(CCCCC(=O)Nc1ccc2c(c1)C(=Cc1ccc[nH]1)C(=O)N2)NO,8.79317412396815,CHEMBL3621296,CHEMBL1865
O=C(CCCCC1CCSS1)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,7.485452247339714,CHEMBL195067,CHEMBL220
O=C(CCCCC1CCSS1)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,7.521433504406157,CHEMBL278963,CHEMBL220
O=C(CCCCC1CCSS1)NCCCCCNc1c2c(nc3ccccc13)CCCC2,7.415668775632469,CHEMBL425739,CHEMBL220
O=C(CCCCC1CCSS1)NCCCCNc1c2c(nc3ccccc13)CCCC2,7.453457336521869,CHEMBL424833,CHEMBL220
O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3ccccc13)CCCC2,8.157390760389438,CHEMBL195179,CHEMBL220
O=C(CCCCC1CCSS1)NCCNc1c2c(nc3ccccc13)CCCC2,7.013228265733755,CHEMBL192682,CHEMBL220
O=C(CCCCCC(=O)NN=Cc1ccc(-c2ccccc2)cc1)NO,9.221848749616356,CHEMBL3759982,CHEMBL1865
O=C(CCCCCC(=O)NN=Cc1ccc(-c2cccnc2)cc1)NO,9.30102999566398,CHEMBL3759794,CHEMBL1865
O=C(CCCCCC(=O)Nc1cc2c(Nc3ccc(Cl)c(C(F)(F)F)c3)ncnc2s1)NO,7.522878745280337,CHEMBL3339013,CHEMBL1865
O=C(CCCCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1)NO,7.619969752032169,CHEMBL3339010,CHEMBL1865
O=C(CCCCCC(=O)Nc1cc2c(Nc3ccccc3)ncnc2s1)NO,7.568797115443483,CHEMBL3339021,CHEMBL1865
O=C(CCCCCC(NC(=O)C1C(=O)NCC1c1ccccc1)C(=O)Nc1ccccc1)NO,8.397940008672037,CHEMBL3098694,CHEMBL1865
O=C(CCCCCC(NC(=O)C1CC(=O)N1)C(=O)Nc1ccccc1)NO,8.372363747448347,CHEMBL3098695,CHEMBL1865
O=C(CCCCCC(NC(=O)C1CCC(=O)N1)C(=O)NCCc1ccccc1)NO,8.221848749616356,CHEMBL3098688,CHEMBL1865
O=C(CCCCCC(NC(=O)C1CCC(=O)N1)C(=O)Nc1cccc(C(F)(F)F)c1)NO,8.698970004336019,CHEMBL3098602,CHEMBL1865
O=C(CCCCCC(NC(=O)C1CCC(=O)N1)C(=O)Nc1ccccc1)NO,8.28054583596825,CHEMBL3098690_CHEMBL3098691,CHEMBL1865
O=C(CCCCCC(NC(=O)C1CCCC(=O)N1)C(=O)NC1CCCC1)NO,7.508638306165727,CHEMBL3098697,CHEMBL1865
O=C(CCCCCC(NC(=O)C1CCCC(=O)N1)C(=O)NCCc1ccccc1)NO,8.096910013008056,CHEMBL3098687,CHEMBL1865
O=C(CCCCCC(NC(=O)C1CCCC(=O)N1)C(=O)Nc1ccccc1)NO,8.301029995663981,CHEMBL3098689,CHEMBL1865
O=C(CCCCCC(NC(=O)C1CCCNC1=O)C(=O)Nc1ccccc1)NO,7.721246399047171,CHEMBL3098692,CHEMBL1865
O=C(CCCCCC(NC(=O)C1CCNC1=O)C(=O)Nc1ccccc1)NO,8.397940008672037,CHEMBL3098693,CHEMBL1865
O=C(CCCCCC(NC(=O)c1cc2ccccc2[nH]1)C(=O)Nc1cccc2cccnc12)NO,6.97061622231479,CHEMBL221655,CHEMBL1865
O=C(CCCCCC(c1c[nH]c2ccc([N+](=O)[O-])cc12)c1c[nH]c2ccc([N+](=O)[O-])cc12)NO,7.698970004336019,CHEMBL561604,CHEMBL1865
